lab_report_date,health_district,number_of_pcr_testing,number_of_positive_pcr_testing,total_number_of_testing,total_number_of_positive,Positivity_pcr_tests,Positivity_tot_tests,Positivity_pcr_7day
2020-08-23,Norfolk,485,32,493,33,0.06598,0.06694,0.07919
2020-08-23,New River,921,25,924,25,0.02714,0.02706,0.02045
2020-08-23,Mount Rogers,310,32,315,32,0.10323,0.10159,0.09163
2020-08-23,Loudoun,534,30,569,32,0.05618,0.05624,0.05377
2020-08-23,Arlington,394,13,421,17,0.03299,0.04038,0.04807
2020-08-23,Central Shenandoah,233,20,237,21,0.08584,0.08861,0.0502
2020-08-23,Central Virginia,441,44,445,44,0.09977,0.09888,0.11606
2020-08-23,Chesapeake,372,44,387,47,0.11828,0.12145,0.12005
2020-08-23,Chesterfield,363,20,394,23,0.0551,0.05838,0.06973
2020-08-23,Chickahominy,151,8,158,8,0.05298,0.05063,0.04321
2020-08-23,Western Tidewater,265,27,271,27,0.10189,0.09963,0.12492
2020-08-23,Crater,255,27,259,28,0.10588,0.10811,0.10385
2020-08-23,Eastern Shore,47,1,48,1,0.02128,0.02083,0.03305
2020-08-23,Fairfax,1475,90,1577,101,0.06102,0.06405,0.05593
2020-08-23,Hampton,109,6,112,6,0.05505,0.05357,0.0889
2020-08-23,Henrico,490,82,511,85,0.16735,0.16634,0.07925
2020-08-23,Lenowisco,145,8,148,9,0.05517,0.06081,0.05991
2020-08-23,Lord Fairfax,398,12,403,12,0.03015,0.02978,0.03576
2020-08-23,Cumberland Plateau,70,4,73,4,0.05714,0.05479,0.06377
2020-08-23,Alleghany,120,14,124,14,0.11667,0.1129,0.089
2020-08-23,West Piedmont,128,12,130,13,0.09375,0.1,0.17343
2020-08-24,Virginia Beach,551,39,555,39,0.07078,0.07027,0.05707
2020-08-24,Alexandria,182,10,186,10,0.05495,0.05376,0.06046
2020-08-24,Alleghany,71,9,72,9,0.12676,0.125,0.09691
2020-08-24,Arlington,264,10,270,11,0.03788,0.04074,0.04479
2020-08-24,Central Shenandoah,167,22,169,22,0.13174,0.13018,0.06061
2020-08-24,Central Virginia,171,20,171,20,0.11696,0.11696,0.11222
2020-08-24,Chesapeake,233,36,234,36,0.15451,0.15385,0.12378
2020-08-24,Chesterfield,414,23,419,27,0.05556,0.06444,0.069
2020-08-24,Chickahominy,148,17,148,17,0.11486,0.11486,0.05681
2020-08-24,Crater,179,15,181,16,0.0838,0.0884,0.10365
2020-08-24,Cumberland Plateau,29,0,29,0,0.0,0.0,0.05187
2020-08-24,Eastern Shore,34,0,34,0,0.0,0.0,0.03305
2020-08-24,Fairfax,1424,86,1465,95,0.06039,0.06485,0.05579
2020-08-24,Hampton,97,8,99,8,0.08247,0.08081,0.08796
2020-08-24,Henrico,553,65,557,67,0.11754,0.12029,0.08758
2020-08-24,Lenowisco,57,5,63,10,0.08772,0.15873,0.05564
2020-08-24,Lord Fairfax,204,12,206,12,0.05882,0.05825,0.03552
2020-08-24,Mount Rogers,106,16,113,23,0.15094,0.20354,0.09959
2020-08-24,Three Rivers,101,4,101,4,0.0396,0.0396,0.05302
2020-08-24,Thomas Jefferson,304,14,308,14,0.04605,0.04545,0.05448
2020-08-24,Southside,73,10,74,10,0.13699,0.13514,0.09198
2020-08-24,Roanoke,628,49,635,49,0.07803,0.07717,0.06839
2020-08-24,Richmond,334,25,335,26,0.07485,0.07761,0.04343
2020-08-24,Rappahannock Rapidan,164,9,172,17,0.05488,0.09884,0.07919
2020-08-24,Western Tidewater,224,38,224,38,0.16964,0.16964,0.13243
2020-08-24,Rappahannock,266,24,271,25,0.09023,0.09225,0.07566
2020-08-24,Portsmouth,113,11,113,11,0.09735,0.09735,0.11862
2020-08-24,Pittsylvania-Danville,58,10,58,10,0.17241,0.17241,0.1362
2020-08-24,Piedmont,57,4,59,5,0.07018,0.08475,0.06577
2020-08-24,Peninsula,253,28,253,28,0.11067,0.11067,0.09658
2020-08-24,Norfolk,320,48,321,48,0.15,0.14953,0.08736
2020-08-24,New River,533,8,536,10,0.01501,0.01866,0.02203
2020-08-24,Prince William,600,51,607,53,0.085,0.08731,0.07764
2020-08-24,West Piedmont,49,13,50,13,0.26531,0.26,0.17749
2020-08-24,Loudoun,373,31,387,34,0.08311,0.08786,0.05512
2020-08-25,Arlington,303,17,322,17,0.05611,0.0528,0.04667
2020-08-25,Piedmont,91,9,91,9,0.0989,0.0989,0.07062
2020-08-25,Pittsylvania-Danville,170,33,171,33,0.19412,0.19298,0.14497
2020-08-25,Portsmouth,131,11,132,12,0.08397,0.09091,0.11108
2020-08-25,Prince William,508,40,528,45,0.07874,0.08523,0.07894
2020-08-25,Rappahannock,279,25,285,25,0.08961,0.08772,0.08123
2020-08-25,Rappahannock Rapidan,117,12,125,14,0.10256,0.112,0.05698
2020-08-25,Peninsula,263,19,267,19,0.07224,0.07116,0.08649
2020-08-25,Richmond,411,27,414,27,0.06569,0.06522,0.04526
2020-08-25,Southside,110,7,110,7,0.06364,0.06364,0.09179
2020-08-25,Thomas Jefferson,426,31,431,31,0.07277,0.07193,0.05456
2020-08-25,Three Rivers,139,9,139,9,0.06475,0.06475,0.05723
2020-08-25,Virginia Beach,555,31,570,33,0.05586,0.05789,0.05742
2020-08-25,Western Tidewater,223,29,224,29,0.13004,0.12946,0.13149
2020-08-25,West Piedmont,86,19,89,22,0.22093,0.24719,0.18326
2020-08-25,Roanoke,545,29,548,30,0.05321,0.05474,0.07018
2020-08-25,Central Shenandoah,187,9,188,9,0.04813,0.04787,0.06381
2020-08-25,Alexandria,164,7,178,10,0.04268,0.05618,0.0588
2020-08-25,New River,509,25,509,25,0.04912,0.04912,0.02731
2020-08-25,Central Virginia,277,26,278,26,0.09386,0.09353,0.1053
2020-08-25,Chesapeake,264,26,269,28,0.09848,0.10409,0.11835
2020-08-25,Chesterfield,466,24,477,27,0.0515,0.0566,0.06676
2020-08-25,Chickahominy,162,11,168,13,0.0679,0.07738,0.05778
2020-08-25,Crater,228,30,228,30,0.13158,0.13158,0.10863
2020-08-25,Cumberland Plateau,52,2,54,3,0.03846,0.05556,0.05546
2020-08-25,Norfolk,378,23,381,23,0.06085,0.06037,0.0871
2020-08-25,Eastern Shore,34,1,35,2,0.02941,0.05714,0.02011
2020-08-25,Hampton,115,10,120,10,0.08696,0.08333,0.0874
2020-08-25,Henrico,585,57,597,58,0.09744,0.09715,0.09495
2020-08-25,Lenowisco,56,7,65,12,0.125,0.18462,0.06885
2020-08-25,Lord Fairfax,281,6,289,7,0.02135,0.02422,0.03199
2020-08-25,Loudoun,464,20,496,22,0.0431,0.04435,0.05611
2020-08-25,Mount Rogers,127,7,141,20,0.05512,0.14184,0.09726
2020-08-25,Fairfax,1282,67,1376,79,0.05226,0.05741,0.057
2020-08-25,Alleghany,139,8,141,9,0.05755,0.06383,0.09707
2020-08-26,West Piedmont,133,11,136,11,0.08271,0.08088,0.15426
2020-08-26,Central Virginia,542,70,546,70,0.12915,0.12821,0.11222
2020-08-26,Western Tidewater,363,34,373,35,0.09366,0.09383,0.13033
2020-08-26,Virginia Beach,706,37,745,42,0.05241,0.05638,0.05344
2020-08-26,Three Rivers,216,9,226,11,0.04167,0.04867,0.05718
2020-08-26,Thomas Jefferson,677,40,694,41,0.05908,0.05908,0.0567
2020-08-26,Southside,165,16,169,16,0.09697,0.09467,0.08987
2020-08-26,Roanoke,664,47,672,47,0.07078,0.06994,0.07191
2020-08-26,Richmond,619,26,631,28,0.042,0.04437,0.04388
2020-08-26,Rappahannock Rapidan,247,23,267,29,0.09312,0.10861,0.06098
2020-08-26,Rappahannock,488,39,514,39,0.07992,0.07588,0.08117
2020-08-26,Prince William,790,80,838,86,0.10127,0.10263,0.08392
2020-08-26,Portsmouth,363,36,363,36,0.09917,0.09917,0.11116
2020-08-26,Pittsylvania-Danville,255,23,255,23,0.0902,0.0902,0.14303
2020-08-26,Piedmont,134,10,139,10,0.07463,0.07194,0.07566
2020-08-26,Peninsula,480,36,497,36,0.075,0.07243,0.08231
2020-08-26,Norfolk,462,50,472,51,0.10823,0.10805,0.09159
2020-08-26,New River,570,72,580,74,0.12632,0.12759,0.04347
2020-08-26,Mount Rogers,213,19,229,27,0.0892,0.1179,0.09554
2020-08-26,Loudoun,547,35,589,43,0.06399,0.07301,0.05846
2020-08-26,Lord Fairfax,360,10,367,12,0.02778,0.0327,0.03219
2020-08-26,Lenowisco,157,6,161,9,0.03822,0.0559,0.06927
2020-08-26,Henrico,750,39,770,41,0.052,0.05325,0.09382
2020-08-26,Hampton,159,13,165,14,0.08176,0.08485,0.08364
2020-08-26,Fairfax,1861,107,2038,124,0.0575,0.06084,0.05686
2020-08-26,Eastern Shore,42,1,42,1,0.02381,0.02381,0.02121
2020-08-26,Cumberland Plateau,62,1,63,1,0.01613,0.01587,0.03603
2020-08-26,Crater,351,27,352,27,0.07692,0.0767,0.10609
2020-08-26,Chickahominy,218,9,234,12,0.04128,0.05128,0.05462
2020-08-26,Chesterfield,610,31,635,34,0.05082,0.05354,0.06394
2020-08-26,Chesapeake,388,47,398,50,0.12113,0.12563,0.1205
2020-08-26,Central Shenandoah,293,24,307,25,0.08191,0.08143,0.06913
2020-08-26,Arlington,406,28,441,34,0.06897,0.0771,0.05101
2020-08-26,Alleghany,216,18,223,19,0.08333,0.0852,0.0903
2020-08-26,Alexandria,321,10,338,10,0.03115,0.02959,0.05291
2020-08-27,Norfolk,396,21,405,23,0.05303,0.05679,0.08768
2020-08-27,Peninsula,303,10,315,10,0.033,0.03175,0.0773
2020-08-27,Piedmont,116,9,119,9,0.07759,0.07563,0.07304
2020-08-27,Pittsylvania-Danville,229,34,233,35,0.14847,0.15021,0.14515
2020-08-27,Portsmouth,151,13,152,14,0.08609,0.09211,0.10954
2020-08-27,Prince William,387,32,427,39,0.08269,0.09133,0.08496
2020-08-27,New River,149,21,154,21,0.14094,0.13636,0.05979
2020-08-27,Rappahannock,245,22,258,22,0.0898,0.08527,0.08803
2020-08-27,Richmond,176,7,194,8,0.03977,0.04124,0.04196
2020-08-27,Roanoke,56,1,59,1,0.01786,0.01695,0.06267
2020-08-27,Southside,71,11,73,11,0.15493,0.15068,0.09787
2020-08-27,Thomas Jefferson,301,28,313,29,0.09302,0.09265,0.05974
2020-08-27,Three Rivers,113,4,121,7,0.0354,0.05785,0.05577
2020-08-27,Virginia Beach,463,32,483,33,0.06911,0.06832,0.05498
2020-08-27,Rappahannock Rapidan,116,4,129,5,0.03448,0.03876,0.05913
2020-08-27,Mount Rogers,171,21,183,29,0.12281,0.15847,0.09581
2020-08-27,West Piedmont,130,12,134,12,0.09231,0.08955,0.14176
2020-08-27,Loudoun,276,32,308,34,0.11594,0.11039,0.06819
2020-08-27,Alleghany,117,4,121,4,0.03419,0.03306,0.08835
2020-08-27,Arlington,217,15,240,17,0.06912,0.07083,0.05159
2020-08-27,Central Shenandoah,183,27,187,27,0.14754,0.14439,0.08585
2020-08-27,Central Virginia,841,68,855,68,0.08086,0.07953,0.10996
2020-08-27,Chesapeake,205,29,225,31,0.14146,0.13778,0.12592
2020-08-27,Chesterfield,284,23,329,29,0.08099,0.08815,0.06661
2020-08-27,Chickahominy,109,9,121,9,0.08257,0.07438,0.06073
2020-08-27,Crater,149,13,164,13,0.08725,0.07927,0.1024
2020-08-27,Cumberland Plateau,56,2,60,2,0.03571,0.03333,0.03556
2020-08-27,Eastern Shore,44,0,45,0,0.0,0.0,0.0125
2020-08-27,Fairfax,815,49,922,58,0.06012,0.06291,0.05612
2020-08-27,Hampton,98,5,103,6,0.05102,0.05825,0.07685
2020-08-27,Henrico,340,27,369,29,0.07941,0.07859,0.08887
2020-08-27,Lenowisco,44,5,50,7,0.11364,0.14,0.07591
2020-08-27,Lord Fairfax,100,4,103,5,0.04,0.04854,0.03414
2020-08-27,Alexandria,168,7,181,9,0.04167,0.04972,0.04876
2020-08-27,Western Tidewater,288,30,292,30,0.10417,0.10274,0.12513
